MARKET,TIMESTAMP,RULE_COMBO_LENGTH,RULE_TO_DISABLE,NUM_RECORDS_AUTOMATION_GAIN,TMP_BASIC_AUTO,TMP_BASIC_MANUAL,TMP_BASIC_GOOD,TMP_FINAL_AUTO,TMP_FINAL_MANUAL,TMP_FINAL_GOOD,TMP_CURRENT_DEMOGRAPHIC_SCORE_NUMERATOR,TMP_CURRENT_DEMOGRAPHIC_SCORE_DENOMINATOR,TMP_CURRENT_NETWORK_SCORE_NUMERATOR,TMP_CURRENT_NETWORK_SCORE_DENOMINATOR,TMP_DEMOGRAPHIC_NUMERATOR_AFTER_AUTOUPDATES,TMP_DEMOGRAPHIC_DENOMINATOR_AFTER_AUTOUPDATES,CURRENT_DEMOGRAPHIC_SCORE,CURRENT_NETWORK_SCORE,CURRENT_OVERALL_DIRECTORY_SCORE,DEMOGRAPHIC_SCORE_AFTER_AUTOUPDATES,OVERALL_DIRECTORY_SCORE_AFTER_AUTOUPDATES,TMP_ADDRESS_NUMERATOR_AFTER_AUTOUPDATES,TMP_ADDRESS_DENOMINATOR_AFTER_AUTOUPDATES,ADDRESS_DEMO_SCORE_AFTER_AUTOUPDATES,ADDRESS_OD_SCORE_AFTER_AUTOUPDATES,TMP_DEMOGRAPHIC_NUMERATOR_AFTER_MANUALUPDATES,TMP_DEMOGRAPHIC_DENOMINATOR_AFTER_MANUALUPDATES,DEMOGRAPHIC_SCORE_AFTER_MANUALUPDATES,OVERALL_DIRECTORY_SCORE_AFTER_MANUALUPDATES,DEMOGRAPHIC_SCORE_IMPROVEMENT_AFTER_MANUALUPDATES,OVERALL_DIRECTORY_SCORE_IMPROVEMENT_AFTER_MANUALUPDATES
KY,20240728,5,ISPCP_S|RLTN_CNT_S|R3NOTFOUND_S|ISPCP_S|R3NOTFOUND_S,87,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277703.6,1371582,93.1555,97.9035,0.0025,8.0E-4
KY,20240728,5,RLTN_CNT_S|BH_PGM_S|PADRS_EFF_DT_S|RLTN_CNT_S|BH_PGM_S,17,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277871.6,1371792,93.1535,97.9028,5.0E-4,1.0E-4
KY,20240728,3,PADRS_EFF_DT_S|BH_PGM_S|PADRS_EFF_DT_S,25,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277852.4,1371768,93.1537,97.9029,7.0E-4,2.0E-4
KY,20240728,4,ISPCP_S|BH_PGM_S|ISPCP_S|RLTN_CNT_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,4,NTWK_LOSS_S|SPCLTY_CNT_S|BH_PGM_S|RLTN_CNT_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,2,NTWK_LOSS_S|SUPPRESS_HOSP_SPCLTY_S,8,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277893.2,1371819,93.1532,97.9028,2.0E-4,1.0E-4
KY,20240728,3,ISPCP_S|PADRS_EFF_DT_S|SUPPRESS_HOSP_SPCLTY_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,3,BH_PGM_S|NO_RENDERING_NPI_CLAIMS_S|BH_PGM_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,7,RLTN_CNT_S|R3NOTFOUND_S|BH_PGM_S|PADRS_EFF_DT_S|RLTN_CNT_S|R3NOTFOUND_S|PADRS_EFF_DT_S,42,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277811.6,1371717,93.1542,97.9031,0.0012,4.0E-4
KY,20240728,4,R3NOTFOUND_S|RLTN_CNT_S|R3NOTFOUND_S|PADRS_EFF_DT_S,10,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277888.4,1371813,93.1533,97.9028,3.0E-4,1.0E-4
KY,20240728,3,RLTN_CNT_S|ISPCP_S|RLTN_CNT_S,19,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277866.8,1371786,93.1535,97.9029,5.0E-4,2.0E-4
KY,20240728,2,RLTN_CNT_S|OPT_VENDOR_S,426,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1276890.0,1370565,93.1652,97.9069,0.0122,0.0042
KY,20240728,2,NO_RENDERING_NPI_CLAIMS_S|PADRS_EFF_DT_S,4,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277902.8,1371831,93.1531,97.9027,1.0E-4,0.0
KY,20240728,3,PADRS_EFF_DT_S||SPCLTY_CNT_S,16,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277874.0,1371795,93.1534,97.9028,4.0E-4,1.0E-4
KY,20240728,6,R3NOTFOUND_S|VIP_TIN_S|R3NOTFOUND_S|PADRS_EFF_DT_S|RLTN_CNT_S|R3NOTFOUND_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,2,BH_PGM_S|NTWK_LOSS_S,4,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277902.8,1371831,93.1531,97.9027,1.0E-4,0.0
KY,20240728,7,RLTN_CNT_S|R3NOTFOUND_S|PADRS_EFF_DT_S|SUPPRESS_HOSP_SPCLTY_S|RLTN_CNT_S|R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,5,R3NOTFOUND_S|RLTN_CNT_S|R3NOTFOUND_S|ISPCP_S|R3NOTFOUND_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,5,RLTN_CNT_S|OPT_VENDOR_S|BH_PGM_S|RLTN_CNT_S|BH_PGM_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,4,NTWK_LOSS_S|NPI_NTWK_LOSS_S|ISPCP_S|RLTN_CNT_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,3,NTWK_LOSS_S||SPCLTY_CNT_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,5,R3NOTFOUND_S|PADRS_EFF_DT_S|RLTN_CNT_S|R3NOTFOUND_S|PADRS_EFF_DT_S,82,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277715.6,1371597,93.1553,97.9035,0.0023,8.0E-4
KY,20240728,2,R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S,1937,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1273263.6,1366032,93.2089,97.9217,0.0559,0.019
KY,20240728,3,RLTN_CNT_S|OPT_VENDOR_S|OPT_VENDOR_S,38,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277821.2,1371729,93.1541,97.9031,0.0011,4.0E-4
KY,20240728,2,PADRS_EFF_DT_S|ISPCP_S,11,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277886.0,1371810,93.1533,97.9028,3.0E-4,1.0E-4
KY,20240728,4,RLTN_CNT_S|OPT_VENDOR_S|NO_RENDERING_NPI_CLAIMS_S|OPT_VENDOR_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,2,RLTN_CNT_S|VIP_TIN_S,8,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277893.2,1371819,93.1532,97.9028,2.0E-4,1.0E-4
KY,20240728,8,R3NOTFOUND_S|PADRS_EFF_DT_S|RLTN_CNT_S|R3NOTFOUND_S|PADRS_EFF_DT_S|R3NOTFOUND_S|BH_PGM_S|PADRS_EFF_DT_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,3,NTWK_LOSS_S|NPI_NTWK_LOSS_S|OPT_VENDOR_S,28,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277845.2,1371759,93.1538,97.903,8.0E-4,3.0E-4
KY,20240728,3,R3NOTFOUND_S|OPT_VENDOR_S|R3NOTFOUND_S,26,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277850.0,1371765,93.1537,97.9029,7.0E-4,2.0E-4
KY,20240728,5,ISPCP_S|RLTN_CNT_S|PADRS_EFF_DT_S|RLTN_CNT_S|PADRS_EFF_DT_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,1,R3NOTFOUND_S,5985,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1263548.4,1353888,93.3274,97.9616,0.1744,0.0589
KY,20240728,2,PADRS_EFF_DT_S|RLTN_CNT_S,15,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277876.4,1371798,93.1534,97.9028,4.0E-4,1.0E-4
KY,20240728,2,BH_PGM_S|SPCLTY_CNT_S,6,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277898.0,1371825,93.1531,97.9027,1.0E-4,0.0
KY,20240728,3,PADRS_EFF_DT_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S,5,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277900.4,1371828,93.1531,97.9027,1.0E-4,0.0
KY,20240728,3,NO_RENDERING_NPI_CLAIMS_S|BH_PGM_S|PADRS_EFF_DT_S,29,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277842.8,1371756,93.1538,97.903,8.0E-4,3.0E-4
KY,20240728,3,ISPCP_S|RLTN_CNT_S|CLM_ADRS_FIX_S,5,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277900.4,1371828,93.1531,97.9027,1.0E-4,0.0
KY,20240728,3,NTWK_LOSS_S|NPI_NTWK_LOSS_S|NO_RENDERING_NPI_CLAIMS_S,3,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277905.2,1371834,93.153,97.9027,0.0,0.0
KY,20240728,3,RLTN_CNT_S|VIP_TIN_S|R3NOTFOUND_S,6,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277898.0,1371825,93.1531,97.9027,1.0E-4,0.0
KY,20240728,3,RLTN_CNT_S|BH_PGM_S|SPCLTY_CNT_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,5,RLTN_CNT_S|PADRS_EFF_DT_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S|RLTN_CNT_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,5,RLTN_CNT_S|OPT_VENDOR_S|R3NOTFOUND_S|RLTN_CNT_S|R3NOTFOUND_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,2,RLTN_CNT_S|PADRS_EFF_DT_S,1114,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1275238.8,1368501,93.1851,97.9136,0.0321,0.0109
KY,20240728,3,R3NOTFOUND_S|R3NOTFOUND_S|PADRS_EFF_DT_S,29,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277842.8,1371756,93.1538,97.903,8.0E-4,3.0E-4
KY,20240728,5,RLTN_CNT_S|PADRS_EFF_DT_S|RLTN_CNT_S|BH_PGM_S|PADRS_EFF_DT_S,30,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277840.4,1371753,93.1538,97.903,8.0E-4,3.0E-4
KY,20240728,2,OPT_VENDOR_S|R3NOTFOUND_S,493,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1276729.2,1370364,93.1672,97.9075,0.0142,0.0048
KY,20240728,5,NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S|OPT_VENDOR_S|R3NOTFOUND_S|PADRS_EFF_DT_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,3,PADRS_EFF_DT_S|ISPCP_S|PADRS_EFF_DT_S,8,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277893.2,1371819,93.1532,97.9028,2.0E-4,1.0E-4
KY,20240728,3,NO_RENDERING_NPI_CLAIMS_S|ISPCP_S|R3NOTFOUND_S,6,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277898.0,1371825,93.1531,97.9027,1.0E-4,0.0
KY,20240728,1,SPCLTY_CNT_S,2300,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1272392.4,1364943,93.2195,97.9253,0.0665,0.0226
KY,20240728,1,PADRS_EFF_DT_S,4361,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1267446.0,1358760,93.2796,97.9456,0.1266,0.0429
KY,20240728,3,RLTN_CNT_S|R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S,317,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277151.6,1370892,93.1621,97.9058,0.0091,0.0031
KY,20240728,3,ISPCP_S|ISPCP_S|SUPPRESS_HOSP_SPCLTY_S,3,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277905.2,1371834,93.153,97.9027,0.0,0.0
KY,20240728,3,ISPCP_S|RLTN_CNT_S|BH_PGM_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,3,PADRS_EFF_DT_S|PADRS_EFF_DT_S|SUPPRESS_HOSP_SPCLTY_S,12,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277883.6,1371807,93.1533,97.9028,3.0E-4,1.0E-4
KY,20240728,3,PADRS_EFF_DT_S|OPT_VENDOR_S|PADRS_EFF_DT_S,4,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277902.8,1371831,93.1531,97.9027,1.0E-4,0.0
KY,20240728,4,R3NOTFOUND_S|ISPCP_S|R3NOTFOUND_S|BH_PGM_S,4,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277902.8,1371831,93.1531,97.9027,1.0E-4,0.0
KY,20240728,2,BH_PGM_S|LN_CRCTN_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,7,RLTN_CNT_S|R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S|RLTN_CNT_S|R3NOTFOUND_S|ISPCP_S|R3NOTFOUND_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,3,ISPCP_S|NTWK_LOSS_S|RLTN_CNT_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,7,RLTN_CNT_S|OPT_VENDOR_S|R3NOTFOUND_S|PADRS_EFF_DT_S|RLTN_CNT_S|OPT_VENDOR_S|R3NOTFOUND_S,1,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277910.0,1371840,93.153,97.9027,0.0,0.0
KY,20240728,3,NTWK_LOSS_S|ISPCP_S|RLTN_CNT_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,2,ISPCP_S|BH_PGM_S,79,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277722.8,1371606,93.1552,97.9035,0.0022,8.0E-4
KY,20240728,5,ISPCP_S|OPT_VENDOR_S|R3NOTFOUND_S|ISPCP_S|R3NOTFOUND_S,6,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277898.0,1371825,93.1531,97.9027,1.0E-4,0.0
KY,20240728,5,OPT_VENDOR_S|R3NOTFOUND_S|RLTN_CNT_S|OPT_VENDOR_S|R3NOTFOUND_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,5,NTWK_LOSS_S|SPCLTY_CNT_S|NTWK_LOSS_S|SPCLTY_CNT_S|NPI_NTWK_LOSS_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
KY,20240728,3,ISPCP_S|SUPPRESS_HOSP_SPCLTY_S|ISPCP_S,2,117011,118781,221250,4773,156551,300730,1160886.4,1338321.0,4077330.0,4098122.0,1173354.6,1329375.0,86.742,99.4926,96.3537,88.2636,96.7423,1277912.4,1371843,93.153,97.9027,1277907.6,1371837,93.153,97.9027,0.0,0.0
NV,20240728,2,NTWK_LOSS_S|WORKER_COMP_NTWK_CHK_S,77,11379,7573,12545,229,15296,16861,75948.8,88977.0,261600.0,265437.0,76356.4,88602.0,85.3578,98.5545,95.2414,86.1791,95.4574,87293.4,96471,90.4867,96.4039,87108.6,96240,90.5118,96.4144,0.0251,0.0105
NV,20240728,5,RLTN_CNT_S|WORKER_COMP_NTWK_CHK_S|NTWK_LOSS_S|RLTN_CNT_S|BH_PGM_S,1,11379,7573,12545,229,15296,16861,75948.8,88977.0,261600.0,265437.0,76356.4,88602.0,85.3578,98.5545,95.2414,86.1791,95.4574,87293.4,96471,90.4867,96.4039,87291.0,96468,90.487,96.404,3.0E-4,1.0E-4
NV,20240728,4,RLTN_CNT_S|OPT_VENDOR_S|WORKER_COMP_NTWK_CHK_S|OPT_VENDOR_S,1,11379,7573,12545,229,15296,16861,75948.8,88977.0,261600.0,265437.0,76356.4,88602.0,85.3578,98.5545,95.2414,86.1791,95.4574,87293.4,96471,90.4867,96.4039,87291.0,96468,90.487,96.404,3.0E-4,1.0E-4
NV,20240728,4,ISPCP_S|WORKER_COMP_NTWK_CHK_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S,1,11379,7573,12545,229,15296,16861,75948.8,88977.0,261600.0,265437.0,76356.4,88602.0,85.3578,98.5545,95.2414,86.1791,95.4574,87293.4,96471,90.4867,96.4039,87291.0,96468,90.487,96.404,3.0E-4,1.0E-4
NV,20240728,1,SUPPRESS_HOSP_SPCLTY_S,20,11379,7573,12545,229,15296,16861,75948.8,88977.0,261600.0,265437.0,76356.4,88602.0,85.3578,98.5545,95.2414,86.1791,95.4574,87293.4,96471,90.4867,96.4039,87245.4,96411,90.4932,96.4066,0.0065,0.0027
